year,state,candidate,party,writein,candidate_votes,total_votes
1992,MICHIGAN,"PHILLIPS, HOWARD",OTHER,FALSE,8263,4274673
1992,MICHIGAN,"HAGELIN, JOHN",OTHER,FALSE,2954,4274673
1992,MICHIGAN,"HALYARD, HELEN",OTHER,FALSE,1432,4274673
1992,MICHIGAN,,OTHER,TRUE,914,4274673
1992,MINNESOTA,"CLINTON, BILL",DEMOCRAT,FALSE,1020997,2347948
1992,MINNESOTA,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,747841,2347948
1992,MINNESOTA,"PEROT, ROSS",OTHER,FALSE,562506,2347948
1992,MINNESOTA,"MARROU, ANDRE",LIBERTARIAN,FALSE,3374,2347948
1992,MINNESOTA,"GRITZ, JAMES """"BO""""",OTHER,FALSE,3363,2347948
1992,MINNESOTA,"HERER, JACK",OTHER,FALSE,2659,2347948
1992,MINNESOTA,,OTHER,TRUE,2499,2347948
1992,MINNESOTA,"HAGELIN, JOHN",OTHER,FALSE,1406,2347948
1992,MINNESOTA,"WARREN, JAMES """"MAC""""",OTHER,FALSE,990,2347948
1992,MINNESOTA,"FULANI, LENORA",OTHER,FALSE,958,2347948
1992,MINNESOTA,"PHILLIPS, HOWARD",OTHER,FALSE,733,2347948
1992,MINNESOTA,"LAROUCHE, LYNDON, JR.",OTHER,FALSE,622,2347948
1992,MISSISSIPPI,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,487793,981793
1992,MISSISSIPPI,"CLINTON, BILL",DEMOCRAT,FALSE,400258,981793
1992,MISSISSIPPI,"PEROT, ROSS",OTHER,FALSE,85626,981793
1992,MISSISSIPPI,OTHER,OTHER,FALSE,4310,981793
1992,MISSISSIPPI,"MARROU, ANDRE",LIBERTARIAN,FALSE,2154,981793
1992,MISSISSIPPI,"PHILLIPS, HOWARD",OTHER,FALSE,1652,981793
1992,MISSOURI,"CLINTON, BILL",DEMOCRAT,FALSE,1053873,2391270
1992,MISSOURI,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,811159,2391270
1992,MISSOURI,"PEROT, ROSS",OTHER,FALSE,518741,2391270
1992,MISSOURI,"MARROU, ANDRE",LIBERTARIAN,FALSE,7497,2391270
1992,MONTANA,"CLINTON, BILL",DEMOCRAT,FALSE,154507,410583
1992,MONTANA,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,144207,410583
1992,MONTANA,"PEROT, ROSS",OTHER,FALSE,107225,410583
1992,MONTANA,OTHER,OTHER,FALSE,3658,410583
1992,MONTANA,"MARROU, ANDRE",LIBERTARIAN,FALSE,986,410583
1992,NEBRASKA,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,343678,737546
1992,NEBRASKA,"CLINTON, BILL",DEMOCRAT,FALSE,216864,737546
1992,NEBRASKA,"PEROT, ROSS",OTHER,FALSE,174104,737546
1992,NEBRASKA,OTHER,OTHER,FALSE,1560,737546
1992,NEBRASKA,"MARROU, ANDRE",LIBERTARIAN,FALSE,1340,737546
1992,NEVADA,"CLINTON, BILL",DEMOCRAT,FALSE,189148,506318
1992,NEVADA,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,175828,506318
1992,NEVADA,"PEROT, ROSS",OTHER,FALSE,132580,506318
1992,NEVADA,"GRITZ, JAMES """"BO""""",OTHER,FALSE,2892,506318
1992,NEVADA,OTHER,OTHER,FALSE,2537,506318
1992,NEVADA,"MARROU, ANDRE",LIBERTARIAN,FALSE,1835,506318
1992,NEVADA,"PHILLIPS, HOWARD",OTHER,FALSE,677,506318
1992,NEVADA,"FULANI, LENORA",OTHER,FALSE,483,506318
1992,NEVADA,"HAGELIN, JOHN",OTHER,FALSE,338,506318
1992,NEW HAMPSHIRE,"CLINTON, BILL",DEMOCRAT,FALSE,209040,537215
1992,NEW HAMPSHIRE,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,202484,537215
1992,NEW HAMPSHIRE,"PEROT, ROSS",OTHER,FALSE,121337,537215
1992,NEW HAMPSHIRE,"MARROU, ANDRE",LIBERTARIAN,FALSE,3548,537215
1992,NEW HAMPSHIRE,"FULANI, LENORA",OTHER,FALSE,512,537215
1992,NEW HAMPSHIRE,"HAGELIN, JOHN",OTHER,FALSE,294,537215
1992,NEW JERSEY,"CLINTON, BILL",DEMOCRAT,FALSE,1436206,3343594
1992,NEW JERSEY,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,1356865,3343594
1992,NEW JERSEY,"PEROT, ROSS",OTHER,FALSE,521829,3343594
1992,NEW JERSEY,"MARROU, ANDRE",LIBERTARIAN,FALSE,6822,3343594
1992,NEW JERSEY,"BRADFORD, DREW",OTHER,FALSE,4749,3343594
1992,NEW JERSEY,"FULANI, LENORA",OTHER,FALSE,3513,3343594
1992,NEW JERSEY,"PHILLIPS, HOWARD",OTHER,FALSE,2670,3343594
1992,NEW JERSEY,"LAROUCHE, LYNDON, JR.",OTHER,FALSE,2095,3343594
1992,NEW JERSEY,"WARREN, JAMES """"MAC""""",OTHER,FALSE,2011,3343594
1992,NEW JERSEY,"DANIELS, RON",OTHER,FALSE,1996,3343594
1992,NEW JERSEY,"GRITZ, JAMES """"BO""""",OTHER,FALSE,1867,3343594
1992,NEW JERSEY,"HAYLARD, HELEN",OTHER,FALSE,1618,3343594
1992,NEW JERSEY,"HAGELIN, JOHN",OTHER,FALSE,1353,3343594
1992,NEW MEXICO,"CLINTON, BILL",DEMOCRAT,FALSE,261617,569986
1992,NEW MEXICO,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,212824,569986
1992,NEW MEXICO,"PEROT, ROSS",OTHER,FALSE,91895,569986
1992,NEW MEXICO,"MARROU, ANDRE",LIBERTARIAN,FALSE,1615,569986
1992,NEW MEXICO,"PHILLIPS, HOWARD",OTHER,FALSE,620,569986
1992,NEW MEXICO,"HAGELIN, JOHN",OTHER,FALSE,562,569986
1992,NEW MEXICO,"FULANI, LENORA",OTHER,FALSE,369,569986
1992,NEW MEXICO,"WARREN, JAMES """"MAC""""",OTHER,FALSE,183,569986
1992,NEW MEXICO,"LA RIVA, GLORIA ESTELLA",OTHER,FALSE,181,569986
1992,NEW MEXICO,"DODGE, EARL",OTHER,FALSE,120,569986
1992,NEW YORK,"CLINTON, BILL",DEMOCRAT,FALSE,3346894,7079432
1992,NEW YORK,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,2041690,7079432
1992,NEW YORK,"PEROT, ROSS",OTHER,FALSE,1090721,7079432
1992,NEW YORK,"BUSH, GEORGE H.W.",OTHER,FALSE,177000,7079432
1992,NEW YORK,BLANK VOTE/SCATTERING,OTHER,FALSE,152951,7079432
1992,NEW YORK,"BUSH, GEORGE H.W.",OTHER,FALSE,127959,7079432
1992,NEW YORK,"CLINTON, BILL",OTHER,FALSE,97556,7079432
1992,NEW YORK,"WARREN, JAMES """"MAC""""",OTHER,FALSE,15472,7079432
1992,NEW YORK,"MARROU, ANDRE",LIBERTARIAN,FALSE,13451,7079432
1992,NEW YORK,"FULANI, LENORA",OTHER,FALSE,11318,7079432
1992,NEW YORK,"HAGELIN, JOHN",OTHER,FALSE,4420,7079432
1992,NORTH CAROLINA,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,1134661,2611850
1992,NORTH CAROLINA,"CLINTON, BILL",DEMOCRAT,FALSE,1114042,2611850
1992,NORTH CAROLINA,"PEROT, ROSS",OTHER,FALSE,357864,2611850
1992,NORTH CAROLINA,"MARROU, ANDRE",LIBERTARIAN,FALSE,5171,2611850
1992,NORTH CAROLINA,"FULANI, LENORA",OTHER,FALSE,59,2611850
1992,NORTH CAROLINA,"HAGELIN, JOHN",OTHER,FALSE,41,2611850
1992,NORTH CAROLINA,"WARREN, JAMES """"MAC""""",OTHER,FALSE,12,2611850
1992,NORTH DAKOTA,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,136244,308133
1992,NORTH DAKOTA,"CLINTON, BILL",DEMOCRAT,FALSE,99168,308133
1992,NORTH DAKOTA,"PEROT, ROSS",OTHER,FALSE,71084,308133
1992,NORTH DAKOTA,OTHER,OTHER,FALSE,1637,308133
1992,OHIO,"CLINTON, BILL",DEMOCRAT,FALSE,1984942,4939967
1992,OHIO,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,1894310,4939967
1992,OHIO,"PEROT, ROSS",OTHER,FALSE,1036426,4939967
1992,OHIO,OTHER,OTHER,FALSE,24247,4939967
1992,OHIO,,OTHER,TRUE,42,4939967
1992,OKLAHOMA,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,592929,1390359
1992,OKLAHOMA,"CLINTON, BILL",DEMOCRAT,FALSE,473066,1390359
1992,OKLAHOMA,"PEROT, ROSS",OTHER,FALSE,319878,1390359
1992,OKLAHOMA,"MARROU, ANDRE",LIBERTARIAN,FALSE,4486,1390359
1992,OREGON,"CLINTON, BILL",DEMOCRAT,FALSE,621314,1462643
1992,OREGON,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,475757,1462643
1992,OREGON,"PEROT, ROSS",OTHER,FALSE,354091,1462643
1992,OREGON,"MARROU, ANDRE",LIBERTARIAN,FALSE,4277,1462643
1992,OREGON,"FULANI, LENORA",OTHER,FALSE,3030,1462643
1992,OREGON,OTHER,OTHER,FALSE,2609,1462643
1992,OREGON,,OTHER,TRUE,1565,1462643
1992,PENNSYLVANIA,"CLINTON, BILL",DEMOCRAT,FALSE,2239164,4959810
1992,PENNSYLVANIA,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,1791841,4959810
1992,PENNSYLVANIA,"PEROT, ROSS",OTHER,FALSE,902667,4959810
1992,PENNSYLVANIA,"MARROU, ANDRE",LIBERTARIAN,FALSE,21477,4959810
1992,PENNSYLVANIA,"FULANI, LENORA",OTHER,FALSE,4661,4959810
1992,RHODE ISLAND,"CLINTON, BILL",DEMOCRAT,FALSE,213299,453365
1992,RHODE ISLAND,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,131601,453365
1992,RHODE ISLAND,"PEROT, ROSS",OTHER,FALSE,105045,453365
1992,RHODE ISLAND,"FULANI, LENORA",OTHER,FALSE,1878,453365
1992,RHODE ISLAND,"MARROU, ANDRE",LIBERTARIAN,FALSE,571,453365
1992,RHODE ISLAND,"LAROUCHE, LYNDON, JR.",OTHER,FALSE,494,453365
1992,RHODE ISLAND,"HAGELIN, JOHN",OTHER,FALSE,262,453365
1992,RHODE ISLAND,"PHILLIPS, HOWARD",OTHER,FALSE,215,453365
1992,SOUTH CAROLINA,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,577507,1228912
1992,SOUTH CAROLINA,"CLINTON, BILL",DEMOCRAT,FALSE,525514,1228912
1992,SOUTH CAROLINA,"PEROT, ROSS",OTHER,FALSE,119257,1228912
1992,SOUTH CAROLINA,"MARROU, ANDRE",LIBERTARIAN,FALSE,2719,1228912
1992,SOUTH CAROLINA,"PHILLIPS, HOWARD",OTHER,FALSE,2680,1228912
1992,SOUTH CAROLINA,"FULANI, LENORA",OTHER,FALSE,1235,1228912
1992,SOUTH DAKOTA,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,136718,336254
1992,SOUTH DAKOTA,"CLINTON, BILL",DEMOCRAT,FALSE,124888,336254
1992,SOUTH DAKOTA,"PEROT, ROSS",OTHER,FALSE,73295,336254
1992,SOUTH DAKOTA,"MARROU, ANDRE",LIBERTARIAN,FALSE,814,336254
1992,SOUTH DAKOTA,OTHER,OTHER,FALSE,539,336254
1992,TENNESSEE,"CLINTON, BILL",DEMOCRAT,FALSE,933521,1982638
1992,TENNESSEE,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,841300,1982638
1992,TENNESSEE,"PEROT, ROSS",OTHER,FALSE,199968,1982638
1992,TENNESSEE,OTHER,OTHER,FALSE,7688,1982638
1992,TENNESSEE,,OTHER,TRUE,161,1982638
1992,TEXAS,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,2496071,6154018
1992,TEXAS,"CLINTON, BILL",DEMOCRAT,FALSE,2281815,6154018
1992,TEXAS,"PEROT, ROSS",OTHER,FALSE,1354781,6154018
1992,TEXAS,"MARROU, ANDRE",LIBERTARIAN,FALSE,19699,6154018
1992,TEXAS,,OTHER,TRUE,1652,6154018
1992,UTAH,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,322632,743998
1992,UTAH,"PEROT, ROSS",OTHER,FALSE,203400,743998
1992,UTAH,"CLINTON, BILL",DEMOCRAT,FALSE,183429,743998
1992,UTAH,"GRITZ, JAMES """"BO""""",OTHER,FALSE,28602,743998
1992,UTAH,"MARROU, ANDRE",LIBERTARIAN,FALSE,1900,743998
1992,UTAH,"HAGELIN, JOHN",OTHER,FALSE,1319,743998
1992,UTAH,"LAROUCHE, LYNDON, JR.",OTHER,FALSE,1089,743998
1992,UTAH,"FULANI, LENORA",OTHER,FALSE,414,743998
1992,UTAH,"PHILLIPS, HOWARD",OTHER,FALSE,393,743998
1992,UTAH,OTHER,OTHER,FALSE,292,743998
1992,UTAH,"WARREN, JAMES """"MAC""""",OTHER,FALSE,200,743998
1992,UTAH,"DANIELS, RON",OTHER,FALSE,177,743998
1992,UTAH,"BRISBEN, J. QUINN",OTHER,FALSE,151,743998
1992,VERMONT,"CLINTON, BILL",DEMOCRAT,FALSE,133592,289701
1992,VERMONT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,88122,289701
1992,VERMONT,"PEROT, ROSS",OTHER,FALSE,65991,289701
1992,VERMONT,"MARROU, ANDRE",LIBERTARIAN,FALSE,501,289701
1992,VERMONT,,OTHER,TRUE,488,289701
1992,VERMONT,OTHER,OTHER,FALSE,329,289701
1992,VERMONT,"HAGELIN, JOHN",OTHER,FALSE,315,289701
1992,VERMONT,"PHILLIPS, HOWARD",OTHER,FALSE,124,289701
1992,VERMONT,"FULANI, LENORA",OTHER,FALSE,100,289701
1992,VERMONT,"WARREN, JAMES """"MAC""""",OTHER,FALSE,82,289701
1992,VERMONT,"LAROUCHE, LYNDON, JR.",OTHER,FALSE,57,289701
1992,VIRGINIA,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,1150517,2559129
1992,VIRGINIA,"CLINTON, BILL",DEMOCRAT,FALSE,1038650,2559129
1992,VIRGINIA,"PEROT, ROSS",OTHER,FALSE,348639,2559129
1992,VIRGINIA,OTHER,OTHER,FALSE,15129,2559129
1992,VIRGINIA,"MARROU, ANDRE",LIBERTARIAN,FALSE,5730,2559129
1992,VIRGINIA,,OTHER,TRUE,464,2559129
1992,WASHINGTON,"CLINTON, BILL",DEMOCRAT,FALSE,993037,2287565
1992,WASHINGTON,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,731234,2287565
1992,WASHINGTON,"PEROT, ROSS",OTHER,FALSE,541780,2287565
1992,WASHINGTON,"MARROU, ANDRE",LIBERTARIAN,FALSE,7533,2287565
1992,WASHINGTON,"GRITZ, JAMES """"BO""""",OTHER,FALSE,4854,2287565
1992,WASHINGTON,"HAGELIN, JOHN",OTHER,FALSE,2456,2287565
1992,WASHINGTON,"PHILLIPS, HOWARD",OTHER,FALSE,2354,2287565
1992,WASHINGTON,OTHER,OTHER,FALSE,2026,2287565
1992,WASHINGTON,"FULANI, LENORA",OTHER,FALSE,1776,2287565
1992,WASHINGTON,"WARREN, JAMES """"MAC""""",OTHER,FALSE,515,2287565
1992,WEST VIRGINIA,"CLINTON, BILL",DEMOCRAT,FALSE,331001,683677
1992,WEST VIRGINIA,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,241974,683677
1992,WEST VIRGINIA,"PEROT, ROSS",OTHER,FALSE,108829,683677
1992,WEST VIRGINIA,"MARROU, ANDRE",LIBERTARIAN,FALSE,1873,683677
1992,WISCONSIN,"CLINTON, BILL",DEMOCRAT,FALSE,1041066,2531064
1992,WISCONSIN,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,930855,2531064
1992,WISCONSIN,"PEROT, ROSS",OTHER,FALSE,544479,2531064
1992,WISCONSIN,OTHER,OTHER,FALSE,7518,2531064
1992,WISCONSIN,"MARROU, ANDRE",LIBERTARIAN,FALSE,2877,2531064
1992,WISCONSIN,"DANIELS, RON",OTHER,FALSE,1833,2531064
1992,WISCONSIN,"HAGELIN, JOHN",OTHER,FALSE,1070,2531064
1992,WISCONSIN,BLANK VOTE/SCATTERING,OTHER,FALSE,961,2531064
1992,WISCONSIN,"HEM, ROLAND",OTHER,FALSE,405,2531064
1992,WYOMING,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,79347,199884
1992,WYOMING,"CLINTON, BILL",DEMOCRAT,FALSE,68160,199884
1992,WYOMING,"PEROT, ROSS",OTHER,FALSE,51263,199884
1992,WYOMING,"MARROU, ANDRE",LIBERTARIAN,FALSE,844,199884
1992,WYOMING,"FULANI, LENORA",OTHER,FALSE,270,199884
1996,ALABAMA,"DOLE, ROBERT",REPUBLICAN,FALSE,769044,1534349
1996,ALABAMA,"CLINTON, BILL",DEMOCRAT,FALSE,662165,1534349
1996,ALABAMA,,OTHER,FALSE,95030,1534349
1996,ALABAMA,"BROWNE, HARRY",LIBERTARIAN,FALSE,5290,1534349
1996,ALABAMA,"HAGELIN, JOHN",OTHER,FALSE,1697,1534349
1996,ALABAMA,,OTHER,TRUE,1123,1534349
1996,ALASKA,"DOLE, ROBERT",REPUBLICAN,FALSE,122746,241620
1996,ALASKA,"CLINTON, BILL",DEMOCRAT,FALSE,80380,241620
1996,ALASKA,"PEROT, ROSS",OTHER,FALSE,26333,241620
1996,ALASKA,"NADER, RALPH",OTHER,FALSE,7597,241620
1996,ALASKA,"BROWNE, HARRY",LIBERTARIAN,FALSE,2276,241620
1996,ALASKA,"PHILLIPS, HOWARD",OTHER,FALSE,925,241620
1996,ALASKA,"HAGELIN, JOHN",OTHER,FALSE,729,241620
1996,ALASKA,,OTHER,TRUE,634,241620
1996,ARIZONA,"CLINTON, BILL",DEMOCRAT,FALSE,653288,1404405
1996,ARIZONA,"DOLE, ROBERT",REPUBLICAN,FALSE,622073,1404405
1996,ARIZONA,"PEROT, ROSS",OTHER,FALSE,112072,1404405
1996,ARIZONA,"BROWNE, HARRY",LIBERTARIAN,FALSE,14358,1404405
1996,ARIZONA,,OTHER,TRUE,2573,1404405
1996,ARIZONA,OTHER,OTHER,FALSE,41,1404405
1996,ARKANSAS,"CLINTON, BILL",DEMOCRAT,FALSE,475171,884262
1996,ARKANSAS,"DOLE, ROBERT",REPUBLICAN,FALSE,325416,884262
1996,ARKANSAS,"PEROT, ROSS",OTHER,FALSE,69884,884262
1996,ARKANSAS,"NADER, RALPH",OTHER,FALSE,3649,884262
1996,ARKANSAS,"BROWNE, HARRY",LIBERTARIAN,FALSE,3076,884262
1996,ARKANSAS,"PHILLIPS, HOWARD",OTHER,FALSE,2065,884262
1996,ARKANSAS,"FORBES, RALPH",OTHER,FALSE,932,884262
1996,ARKANSAS,"COLLINS, CHARLES",OTHER,FALSE,823,884262
1996,ARKANSAS,"MASTERS, ISABELL",OTHER,FALSE,749,884262
1996,ARKANSAS,"MOOREHEAD, MONICA",OTHER,FALSE,747,884262
1996,ARKANSAS,"HAGELIN, JOHN",OTHER,FALSE,729,884262
1996,ARKANSAS,"HOLLIS, MARY CAL",OTHER,FALSE,538,884262
1996,ARKANSAS,"DODGE, EARL",OTHER,FALSE,483,884262
1996,CALIFORNIA,"CLINTON, BILL",DEMOCRAT,FALSE,5119835,10019469
1996,CALIFORNIA,"DOLE, ROBERT",REPUBLICAN,FALSE,3828381,10019469
1996,CALIFORNIA,"PEROT, ROSS",OTHER,FALSE,697847,10019469
1996,CALIFORNIA,"NADER, RALPH",OTHER,FALSE,237016,10019469
1996,CALIFORNIA,"BROWNE, HARRY",LIBERTARIAN,FALSE,73600,10019469
1996,CALIFORNIA,"FEINLAND, MARSHA",OTHER,FALSE,25332,10019469
1996,CALIFORNIA,"PHILLIPS, HOWARD",OTHER,FALSE,21202,10019469
1996,CALIFORNIA,"HAGELIN, JOHN",OTHER,FALSE,15403,10019469
1996,CALIFORNIA,,OTHER,TRUE,853,10019469
1996,COLORADO,"DOLE, ROBERT",REPUBLICAN,FALSE,691848,1510702
1996,COLORADO,"CLINTON, BILL",DEMOCRAT,FALSE,671152,1510702
1996,COLORADO,"PEROT, ROSS",OTHER,FALSE,99629,1510702
1996,COLORADO,"NADER, RALPH",OTHER,FALSE,25070,1510702
1996,COLORADO,"BROWNE, HARRY",LIBERTARIAN,FALSE,12392,1510702
1996,COLORADO,"PHILLIPS, HOWARD",OTHER,FALSE,2813,1510702
1996,COLORADO,"COLLINS, CHARLES",OTHER,FALSE,2809,1510702
1996,COLORADO,"HAGELIN, JOHN",OTHER,FALSE,2545,1510702
1996,COLORADO,"HOLLIS, MARY CAL",OTHER,FALSE,669,1510702
1996,COLORADO,"MOOREHEAD, MONICA",OTHER,FALSE,599,1510702
1996,COLORADO,"TEMPLIN, DIANE",OTHER,FALSE,557,1510702
1996,COLORADO,"DODGE, EARL",OTHER,FALSE,375,1510702
1996,COLORADO,"HARRIS, JAMES",OTHER,FALSE,244,1510702
1996,CONNECTICUT,"CLINTON, BILL",DEMOCRAT,FALSE,735740,1392614
1996,CONNECTICUT,"DOLE, ROBERT",REPUBLICAN,FALSE,483109,1392614
1996,CONNECTICUT,"PEROT, ROSS",OTHER,FALSE,139523,1392614
1996,CONNECTICUT,"NADER, RALPH",OTHER,FALSE,24321,1392614
1996,CONNECTICUT,"BROWNE, HARRY",LIBERTARIAN,FALSE,5788,1392614
1996,CONNECTICUT,"PHILLIPS, HOWARD",OTHER,FALSE,2425,1392614
1996,CONNECTICUT,"HAGELIN, JOHN",OTHER,FALSE,1703,1392614
1996,CONNECTICUT,,OTHER,TRUE,5,1392614
1996,DELAWARE,"CLINTON, BILL",DEMOCRAT,FALSE,140355,270810
1996,DELAWARE,"DOLE, ROBERT",REPUBLICAN,FALSE,99062,270810
1996,DELAWARE,"PEROT, ROSS",OTHER,FALSE,28719,270810
1996,DELAWARE,"BROWNE, HARRY",LIBERTARIAN,FALSE,2052,270810
1996,DELAWARE,"PHILLIPS, HOWARD",OTHER,FALSE,348,270810
1996,DELAWARE,"HAGELIN, JOHN",OTHER,FALSE,274,270810
1996,DISTRICT OF COLUMBIA,"CLINTON, BILL",DEMOCRAT,FALSE,158220,185726
1996,DISTRICT OF COLUMBIA,"DOLE, ROBERT",REPUBLICAN,FALSE,17339,185726
1996,DISTRICT OF COLUMBIA,"NADER, RALPH",OTHER,FALSE,4780,185726
1996,DISTRICT OF COLUMBIA,"PEROT, ROSS",OTHER,FALSE,3611,185726
1996,DISTRICT OF COLUMBIA,,OTHER,TRUE,648,185726
1996,DISTRICT OF COLUMBIA,"BROWNE, HARRY",LIBERTARIAN,FALSE,588,185726
1996,DISTRICT OF COLUMBIA,"HAGELIN, JOHN",OTHER,FALSE,283,185726
1996,DISTRICT OF COLUMBIA,"HARRIS, JAMES",OTHER,FALSE,257,185726
1996,FLORIDA,"CLINTON, BILL",DEMOCRAT,FALSE,2546870,5303154
1996,FLORIDA,"DOLE, ROBERT",REPUBLICAN,FALSE,2244536,5303154
1996,FLORIDA,"PEROT, ROSS",OTHER,FALSE,483870,5303154
1996,FLORIDA,"BROWNE, HARRY",LIBERTARIAN,FALSE,23326,5303154
1996,FLORIDA,,OTHER,TRUE,4552,5303154
1996,GEORGIA,"DOLE, ROBERT",REPUBLICAN,FALSE,1080843,2298899
1996,GEORGIA,"CLINTON, BILL",DEMOCRAT,FALSE,1053849,2298899
1996,GEORGIA,"PEROT, ROSS",OTHER,FALSE,146337,2298899
1996,GEORGIA,"BROWNE, HARRY",LIBERTARIAN,FALSE,17870,2298899
1996,HAWAII,"CLINTON, BILL",DEMOCRAT,FALSE,205012,360120
1996,HAWAII,"DOLE, ROBERT",REPUBLICAN,FALSE,113943,360120
1996,HAWAII,"PEROT, ROSS",OTHER,FALSE,27358,360120
1996,HAWAII,"NADER, RALPH",OTHER,FALSE,10386,360120
1996,HAWAII,"BROWNE, HARRY",LIBERTARIAN,FALSE,2493,360120
1996,HAWAII,"HAGELIN, JOHN",OTHER,FALSE,570,360120
1996,HAWAII,"PHILLIPS, HOWARD",OTHER,FALSE,358,360120
1996,IDAHO,"DOLE, ROBERT",REPUBLICAN,FALSE,256595,491711
1996,IDAHO,"CLINTON, BILL",DEMOCRAT,FALSE,165443,491711
1996,IDAHO,"PEROT, ROSS",OTHER,FALSE,62518,491711
1996,IDAHO,"BROWNE, HARRY",LIBERTARIAN,FALSE,3325,491711
1996,IDAHO,"PHILLIPS, HOWARD",OTHER,FALSE,2230,491711
1996,IDAHO,"HAGELIN, JOHN",OTHER,FALSE,1600,491711
1996,ILLINOIS,"CLINTON, BILL",DEMOCRAT,FALSE,2341744,4311391
1996,ILLINOIS,"DOLE, ROBERT",REPUBLICAN,FALSE,1587021,4311391
1996,ILLINOIS,"PEROT, ROSS",OTHER,FALSE,346408,4311391
1996,ILLINOIS,"BROWNE, HARRY",LIBERTARIAN,FALSE,22548,4311391
1996,ILLINOIS,"PHILLIPS, HOWARD",OTHER,FALSE,7606,4311391
1996,ILLINOIS,"HAGELIN, JOHN",OTHER,FALSE,4606,4311391
1996,ILLINOIS,,OTHER,TRUE,1458,4311391
1996,INDIANA,"DOLE, ROBERT",REPUBLICAN,FALSE,1006693,2135431
1996,INDIANA,"CLINTON, BILL",DEMOCRAT,FALSE,887424,2135431
1996,INDIANA,"PEROT, ROSS",OTHER,FALSE,224299,2135431
1996,INDIANA,"BROWNE, HARRY",LIBERTARIAN,FALSE,15632,2135431
1996,INDIANA,,OTHER,TRUE,1383,2135431
1996,IOWA,"CLINTON, BILL",DEMOCRAT,FALSE,620258,1234075
1996,IOWA,"DOLE, ROBERT",REPUBLICAN,FALSE,492644,1234075
1996,IOWA,"PEROT, ROSS",OTHER,FALSE,105159,1234075
1996,IOWA,"NADER, RALPH",OTHER,FALSE,6550,1234075
1996,IOWA,"HAGELIN, JOHN",OTHER,FALSE,3349,1234075
1996,IOWA,"BROWNE, HARRY",LIBERTARIAN,FALSE,2315,1234075
1996,IOWA,"PHILLIPS, HOWARD",OTHER,FALSE,2229,1234075
1996,IOWA,SCATTERING,OTHER,FALSE,1240,1234075
1996,IOWA,"HARRIS, JAMES",OTHER,FALSE,331,1234075
1996,KANSAS,"DOLE, ROBERT",REPUBLICAN,FALSE,583245,1074300
1996,KANSAS,"CLINTON, BILL",DEMOCRAT,FALSE,387659,1074300
1996,KANSAS,"PEROT, ROSS",OTHER,FALSE,92639,1074300
1996,KANSAS,,OTHER,FALSE,5174,1074300
1996,KANSAS,"BROWNE, HARRY",LIBERTARIAN,FALSE,4557,1074300
1996,KANSAS,,OTHER,TRUE,1026,1074300
1996,KENTUCKY,"CLINTON, BILL",DEMOCRAT,FALSE,636614,1388708
1996,KENTUCKY,"DOLE, ROBERT",REPUBLICAN,FALSE,623283,1388708
1996,KENTUCKY,"PEROT, ROSS",OTHER,FALSE,120396,1388708
1996,KENTUCKY,"BROWNE, HARRY",LIBERTARIAN,FALSE,4009,1388708
1996,KENTUCKY,"PHILLIPS, HOWARD",OTHER,FALSE,2204,1388708
1996,KENTUCKY,"HAGELIN, JOHN",OTHER,FALSE,1493,1388708
1996,KENTUCKY,,OTHER,TRUE,709,1388708
1996,LOUISIANA,"CLINTON, BILL",DEMOCRAT,FALSE,927837,1783959
1996,LOUISIANA,"DOLE, ROBERT",REPUBLICAN,FALSE,712586,1783959
1996,LOUISIANA,"PEROT, ROSS",OTHER,FALSE,123293,1783959
1996,LOUISIANA,"BROWNE, HARRY",LIBERTARIAN,FALSE,7499,1783959
1996,LOUISIANA,"NADER, RALPH",OTHER,FALSE,4719,1783959
